text,label
"L'opposition au Mozambique ne donne aucun signe d'essoufflement dans sa volonté de contester la victoire proclamée du Frelimo, parti au pouvoir depuis 1975, aux élections d'octobre.",
"Après la suspension de l'accord militaire entre Paris et N'Djamena au début du mois de décembre, l'état-major tchadien a annoncé jeudi qu'une première base militaire française, celle de Faya, avait été rétrocédée à l'armée tchadienne.",
"En 2023, la cheffe Franco béninoise Georgiana Viou, qui décroche une étoile avec son restaurant à Nîmes dans le prestigieux guide français Michelin.",
"Forte de son succès, elle signe la carte d’un nouvelle table dans son pays d’origine, le Bénin.",
Reportage d'Emmanuelle Sodji et Raphael Ntale.,
"Au Bénin, une tradition qui ne passe pas inaperçue en cette période de fêtes, celle du Kaléta : des enfants costumés et masqués déambulent dans les rues en chantant et en dansant pour se faire un peu d'argent.",
"Précisions de Emmanuelle Sodji, correspondant de France 24 à Cotonou.",
"Alors que le coût de la vie a explosé au Nigeria, plusieurs dizaines de millions de personnes sont en plus sans compte bancaire, dans un pays paralysé par une pénurie monétaire.",
Reportage de Moïse Gomis.,
"Au Sénégal, l'ancien maire de Dakar accuse le Comité d'Organisation des Jeux Olympiques de la Jeunesse d'avoir exclu la mairie de la capitale des JOJ Dakar 2026.",
Barthelemy Dias décrit également une gestion opaque des 120 millions d'euro de budget prévus pour cet événement.,
Des accusations rejetées par le Président du Comité olympique.,
"Précisions du correspondant de France 24 à Dakar, Élimane Ndao.",
"500 détenus se sont évadés mercredi d'une prison de haute sécurité de Maputo, profitant de l'agitation au troisième jour des troubles au Mozambique qui ont éclaté après la confirmation de la victoire du Frelimo au pouvoir, alors que l'opposition dénonce des fraudes.",
Précisions d'Alice Brogat.,
"Jean-Louis Billon, ancien ministre ivoirien du Commerce qui se lance dans la course à la présidentielle de 2025 en Côte d'Ivoire, a accordé un entretien à France 24.",
"L'homme d'affaire fustige notamment la candidature à la magistrature suprême de Tidjane Thiam, le président de sa formation politique, le Parti démocratique de Côte d'Ivoire, (PDCI).",
"Au Mozambique, plus de 1500 détenus se sont évadés mercredi d'une prison de haute sécurité de Maputo, profitant de l'agitation au troisième jour des troubles qui ont éclaté après la confirmation de la victoire du Frelimo au pouvoir, alors que l'opposition dénonce des fraudes.",
"À Dakar au Sénégal, les bûches se réinventent avec des produits locaux.",
"Reportage de Aminatou Diallo, correspondante de France 24 à Dakar.",
"Au Cameroun, une foire de la périphérie de Yaoundé, est l'endroit idéal pour faire des achats de dernière minute et trouver des bonnes affaires.",
Nos correspondants André Yakana et Marcel Amoko s'y sont rendus.,
"À Bamako, capitale du Mali, exit les rues Faidherbe, Brière de L'Isle ou encore Archinard, figures de l'administration coloniale française.",
"Analyse de Mohamed Amara, sociologue à Lyon.",
Des résultats provisoires publiés par Commission Électorale Nationale Indépendante (Ceni) vendredi dernier donnaient Harilala Ramanantsoa en tête des élections municipales à Tananarive.,
"Le lendemain, un mystérieux document publié sur le site web de la Ceni affichait des résultats inversés : le candidat d’opposition Tojo Ravalomanana est cette fois-ci déclaré vainqueur.",
Imbroglio à Madagascar après la publication de résultats des élections municipales.,
Le parti au pouvoir arrivé en tête après une première publication de résultats a été relégué au second rang derrière le principal parti d'opposition le lendemain après la publication d'un mystérieux document sur le site de la Ceni.,
Le Mozambique fait face ces dernières 24 heures à une vague de violences post-électorales.,
"Au moins 21 personnes ont trouvé la mort dans des affrontements entre manifestants et policiers, au lendemain de la confirmation de la victoire contestée du parti Frelimo, au pouvoir depuis près de cinquante ans.",
"Selon deux responsables de la sécurité libanaise, Rifaat al-Assad, oncle du président syrien déchu Bachar al-Assad, a quitté Beyrouth et rejoint Dubaï.",
"boucher de Hama""",
"L'Italie a dénoncé vendredi l'arrestation en Iran de l'une de ses ressortissantes, la journaliste Cecilia Sala.",
"À l'isolement dans la prison d'Evin selon son employeur, la jeune femme est """,
d'après le ministère italien des Affaires étrangères.,
"Les précisions de notre correspondante à Rome, Natalia Mendoza.",
De nombreuses familles ont fait leur retour en Syrie depuis la chute de Bachar al-Assad.,
Plus de 30 000 Syriens sont notamment rentrés de la Turquie.,
"L'armée israélienne a annoncé vendredi mener une opération près de l'un des derniers hôpitaux opérationnels dans le nord de Gaza, indiquant avoir lancé des opérations contre des combattants du Hamas.",
"Au Moyen-Orient, l’année 2024 a été marquée par une impressionnante escalade armée.",
Israël a infligé à l’Iran un revers militaire et stratégique inédit et a multiplié les opérations contre ses ennemis du Hamas et du Hezbollah.,
"Avec la chute de la dictature de Bachar al-Assad en Syrie, les rapports de force entre tous les acteurs de la région sont remis en cause.",
"En Syrie, Mohammed Konjo Hassan, haut responsable du pouvoir déchu d'Assad a été arrêté, selon une ONG.",
"Il s'agirait du chef de la justice militaire, à l'origine de la condamnation à mort de milliers de personnes dans la prison de Saydnaya.",
"Les précisions de Johan Bodin, envoyé spécial en Syrie.",
"Les rebelles houthis au Yémen ont revendiqué, vendredi, des attaques au missile et au drone contre Israël, visant notamment l'aéroport de Tel-Aviv.",
"Ces événements ont lieu en représailles de raids israéliens meurtriers qui ont notamment visé l'aéroport de Sanaa, où se trouvait le directeur général de l'OMS.",
"Les autorités syriennes ont arrêté jeudi un haut responsable du pouvoir déchu de Bachar al-Assad, lors une opération marquée par des affrontements meurtriers, selon l'Observatoire syrien des droits de l'homme (OSDH).",
"L'armée israélienne a annoncé jeudi avoir visé des infrastructures militaires utilisées par les rebelles houthis au Yémen, faisant au moins six morts selon ces derniers.",
"Le patron de l'OMS Tedros Adhanom Ghebreyesus, qui était présent à l'aéroport international de Sanaa ciblé par ces frappes, a déclaré être """,
", sur X.",
"Des raids aériens israéliens ont fait au moins 45 morts, jeudi, dans la bande de Gaza, selon différentes sources palestiniennes, dont des journalistes et des membres du personnel d'un hôpital.",
"Les autorités syriennes ont arrêté, jeudi, un haut cadre du pouvoir déchu de Bachar al-Assad, lors d'une opération marquée par des affrontements meurtriers, selon l'Observatoire syrien des droits de l'Homme.",
Il est considéré par l'ONG comme responsable de nombreuses condamnations à mort dans la tristement célèbre prison de Saydnaya.,
"L'armée israélienne a annoncé jeudi avoir visé des infrastructures militaires utilisées par les rebelles houthis au Yémen, qui ont fait plusieurs morts selon les insurgés.",
"Le patron de l'OMS, Tedros Adhanom Ghebreyesus, qui était présent à l'aéroport international de Sanaa ciblé par ces frappes, a déclaré être """,
"au Yémen liées au mouvement rebelle des Houthis pro-iraniens, dont l'aéroport international de la ville de Sanaa et trois ports sur la côte Ouest.",
"Précisions de Stéphane Amar, correspondant de France 24 à Jérusalem.",
"fidèles à Bachar al-Assad dans l'ouest du pays, faisant trois morts selon une ONG, au lendemain d'affrontements meurtriers et de manifestations de la minorité alaouite.",
"Analyse de David Rigoulet-Roze, rédacteur en chef de la revue """,
"Les nouvelles forces de sécurité syriennes ont lancé une opération dans la région de Tartous, dans l'ouest de la Syrie, contre des miliciens fidèles à l'ancien président Bachar al-Assad accusés d'avoir tué 14 policiers la veille dans une embuscade.",
"Précisions de Johan Bodin, correspondant de France 24 à Damas.",
"fidèles à Bachar al-Assad dans l'ouest du pays, faisant trois morts, selon une ONG.",
"Les nouvelles autorités syriennes ont mis le feu à des quantités importantes de stupéfiants, dont un million de pilules de Captagon, une amphétamine produite à une échelle industrielle sous Bachar al-Assad.",
"Le Hamas et Israël se sont accusés mutuellement mercredi d'enrayer les négociations pour un accord sur un cessez-le-feu et la libération d'otages détenus dans la bande de Gaza, où les deux camps sont en guerre depuis plus d'un an.",
"Précisions de Stéphane Amar, correspondant de France 24 à Jerusalem.",
"En Syrie, direction la Ghouta orientale, au sud-est de la capitale Damas.",
"Ce quartier est devenu tristement célèbre sous le pouvoir de Bachar al-Assad, théâtre de combats entre rebelles et armée dès 2011, puis victime du gaz sarin en 2018 – une attaque qui avait été planifiée par le pouvoir – avant d'être totalement vidé de sa population.",
Récit de Ludivine Blazy.,
"Les Casques bleus se disent jeudi """,
"zones résidentielles, des terres agricoles et des réseaux routiers dans le sud du Liban""",
de la résolution 1701 qui a mis fin à la guerre de 2006 entre l'État hébreu et le Hezbollah.,
Le Hamas palestinien et Israël se sont mutuellement accusés mercredi d'avoir fait échouer la signature d'un accord de cessez-le-feu à Gaza malgré les progrès signalés par les deux parties ces derniers jours.,
Récit de Eliott Samuel.,
Israël et le Hamas s'accusent mutuellement mercredi d'avoir fait échouer la signature d'un accord de cessez-le-feu attendu ces derniers jours.,
"Précisions du correspondant de France 24 à Los Angeles, Wassim Cornet.",
"Les présidents sortant Joe Biden et élu Donald Trump ont chacun envoyé des messages de Noël complètement différents, Trump réitérant ses propos polémiques sur le canal de Panama, le Canada et le Groenland.",
Sujet France Télévisions.,
"Un rapport parlementaire a été rendu public au sujet de Matt Gaetz, ancien élu américain un temps désigné par Donald Trump comme prochain ministre de la Justice avant de devoir renoncer.",
Le document indique que Matt Gaetz aurait payé une mineure de 17 ans pour des relations sexuelles entre 2017 et 2020.,
Les précisions de notre correspondante aux États-Unis.,
"Moins d'un mois avant de céder la main à Donald Trump, le président américain Joe Biden a décidé de commuer la peine de 37 condamnés à mort.",
dès son premier jour de retour au Bureau ovale.,
"Il a par ailleurs profité de la tribune offerte par l'America Fest, à Phoenix, en Arizona, pour réitérer ses menaces vis-à-vis du canal de Panama.",
"Selon le ministère américain de la Justice, il risque la prison à vie ou la peine de mort.",
"Selon Donald Trump, de nombreux Canadiens aimeraient que leur pays devienne le 51e État américain.",
", selon le futur président, qui menace d'imposer des droits de douane de 25 % si Ottawa ne lutte pas davantage contre la drogue et l'immigration illégale.",
Info Intox essaye de savoir si ce scénario est techniquement possible.,
"Il reste en tout cas hautement improbable, d'autant plus qu'un récent sondage montre que les Canadiens ne le souhaitent absolument pas!",
"La Chambre américaine des représentants a largement rejeté jeudi un nouveau texte budgétaire des républicains visant à éviter une paralysie de l'État fédéral, malgré le soutien du président Donald Trump.",
"Le président brésilien Luiz Inacio Lula da Silva est rentré jeudi à Brasilia, la capitale, après son opération pour une hémorragie près du cerveau.",
"L’ancien candidat à la présidentielle vénézuélienne du 28 juillet, Edmundo González Urrutia, a accordé un entretien à France 24 depuis Madrid, où il s’est exilé.",
"Alors qu’il revendique la victoire face à Nicolas Maduro et que les États-Unis l'ont officiellement reconnu comme président élu, Edmundo González Urrutia annonce qu’il compte revenir à Caracas le 10 janvier, jour de l'investiture, pour y """,
"Au Québec, le gouvernement provincial vient d’annoncer un gel de l’immigration permanente.",
Deux importants programmes sont touchés : le Programme régulier des travailleurs qualifiés (PRTQ) et le volet “diplômés” du Programme de l’expérience québécoise (PEQ).,
"Reportage de nos correspondants, Francois Rihouay et Joanne Profeta.",
"Le président élu Donald Trump s'est opposé mercredi à un accord budgétaire entre républicains et démocrates afin d'éviter la paralysie budgétaire (shutdown) de l'État, qui pourrait lieu dès vendredi soir.",
"Depuis mi-novembre, le FBI a reçu plus de 5000 signalements pour des engins au-dessus notamment d'installations sensibles.",
Tout y passe et les Américains y voient la patte de l'Iran autant que l'apparition des extra-terrestres !,
"Selon les autorités, il n'y aurait pas de menace à la sécurité nationale : la plupart des signalements concernent en réalité des avions ou des drones déclarés.",
"Un patient a été hospitalisé en Louisiane en raison d'une infection par le virus de la grippe aviaire, le premier cas grave aux États-Unis, ont annoncé, mercredi, les autorités sanitaires américaines.",
"Donald Trump a entamé une procédure au civil contre une sondeuse qui l'avait donné perdant, début novembre, de quelques points en Iowa et provoqué un coup de tonnerre quelques jours avant la présidentielle finalement remportée par le républicain, y compris en Iowa.",
"Le procureur de Manhattan a inculpé Luigi Mangione, détenu dans l'État de Pennsylvanie, pour meurtre avec la circonstance aggravante d'""",
"Brian Thompson, le patron de l'une des plus importantes compagnies d'assurance santé américaine.",
"Une Américaine de 53 ans, dont l'unique rein ne fonctionnait plus, est devenue la troisième personne vivante au monde à recevoir une greffe d'un rein de porc génétiquement modifié, une procédure encore hautement expérimentale.",
"Opérée fin novembre à New York, la patiente, toujours étroitement surveillée, a témoigné mardi de son parcours médical.",
Le juge Juan Merchan a rejeté lundi le recours de Donald Trump à New York pour annuler sa condamnation pénale pour paiements dissimulés à l'actrice de films X Stormy Daniels.,
"La procureure Sandra Gutierrez a annoncé, lundi, qu'un mandat d'arrêt pour """,
"a été émis contre l'ex-président bolivien Evo Morales, pour une relation avec une adolescente.",
"Une adolescente, retrouvée morte à l'arrivée des forces de l'ordre, a ouvert le feu lundi dans l'école privée chrétienne Abundant Life à Madison (Wisconsin, nord des États-Unis), tuant un enseignant et un élève, selon les autorités.",
"Joe Biden a exhorté le Congrès à """,
"L’assassinat, début décembre, de Brian Thompson, le patron de UnitedHealthcare, la plus grande compagnie d’assurance santé des États-Unis, a ravivé un débat explosif : celui de la prise en charge médicale dans un système à bout de souffle, dominé par des groupes privés coûteux pour les patients.",
"Aux États-Unis, l'assassin présumé du patron de la plus grosse compagnie privée d’assurances santé du pays est devenu un héros auprès d'une partie de la population américaine.",
"continuent d’abuser de notre pays pour en tirer un immense profit""",
Éléments de réponse avec la chercheuse Anne Sénéquier.,
"Les députés accusent Han Duck-Soo de refuser de pourvoir 3 sièges vacants à la Cour constitutionnelle, une institution chargée de valider ou invalider la destitution de son prédécesseur.",
